0,0,0,0,0,0,0,0,-10,0,0,0,-10,0,0,00
0,0,0,0,0,0,0,0,-10,0,0,0,-10,0,0,08
0,0,0,0,0,0,0,0,-10,0,0,0,-10,0,0,00
0,0,0,0,-10,0,0,0,-10,0,0,0,-10,0,0,011
0,0,0,0,-10,0,0,0,-10,0,0,0,-10,0,0,08
-10,0,0,0,-10,0,0,0,-10,0,0,0,-10,0,0,00
-10,0,0,0,-10,0,0,0,-10,0,0,0,-10,0,0,010
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,010
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-1010
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-100
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-100
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-1010
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,010
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-1010
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-100
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-100
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-108
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-1011
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,010
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,010
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,00
0,0,0,0,0,0,0,0,0,0,6,0,-10,-10,-10,-1011
0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-1010
0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-1011
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-100
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-1011
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-1011
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-108
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-108
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-109
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-109
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-109
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-109
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-1011
0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-10,-109
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-108
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-1011
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-1011
0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-1011
0,0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-109
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-1011
0,0,0,0,0,0,0,0,0,0,0,0,-10,-10,-10,-100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,010
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,010
